year,health_board,age,sex,incident_cases,crude_rate,easr
2012,NHS Borders,45-64 years,All,72,206.1383417315621,202.9314317282754
2012,NHS Borders,65-74 years,All,66,505.43727982845763,526.1841601992905
2012,NHS Borders,75plus years,All,208,1907.9068060906257,1886.9548750365225
2012,NHS Borders,All,All,357,313.4878819810327,289.0991123603927
2012,NHS Dumfries & Galloway,0-44 years,All,11,15.18372304889159,14.77040598562525
2012,NHS Dumfries & Galloway,45-64 years,All,59,129.21594393342093,127.55745281621628
2012,NHS Dumfries & Galloway,65-74 years,All,83,458.4115762730587,467.5840236906613
2012,NHS Dumfries & Galloway,75plus years,All,239,1572.5753388603762,1655.0826496785648
2012,NHS Dumfries & Galloway,All,All,392,258.8996763754045,239.83250518712524
2012,NHS Fife,0-44 years,All,25,12.594521886760134,12.763636088900714
2012,NHS Fife,45-64 years,All,171,167.3124339556182,169.18721538396719
2012,NHS Fife,65-74 years,All,176,496.27791563275434,508.2639843740913
2012,NHS Fife,75plus years,All,447,1534.34249819792,1562.320571626976
2012,NHS Fife,All,All,819,224.19928825622776,245.70354537046512
2012,NHS Forth Valley,0-44 years,All,35,21.09450337512054,20.824062396041846
2012,NHS Forth Valley,45-64 years,All,149,180.1409693760352,181.79485704619523
2012,NHS Forth Valley,65-74 years,All,154,556.5192252095982,574.0441990111038
2012,NHS Forth Valley,75plus years,All,376,1726.7508610792192,1815.671313526223
2012,NHS Forth Valley,All,All,714,239.5330112721417,283.1056899246303
2012,NHS Grampian,0-44 years,All,39,12.065263796165102,12.402298239960231
2012,NHS Grampian,45-64 years,All,218,140.11363344216778,140.64110933427284
2012,NHS Grampian,65-74 years,All,249,510.6959000758865,520.8307367096936
2012,NHS Grampian,75plus years,All,661,1574.071869121044,1612.7929212054623
2012,NHS Grampian,All,All,1167,204.8878120720531,243.80572528617026
2012,NHS Greater Glasgow & Clyde,0-44 years,All,128,19.485580670303975,20.75919843022265
2012,NHS Greater Glasgow & Clyde,45-64 years,All,667,222.47497573455098,229.34612056620617
2012,NHS Greater Glasgow & Clyde,65-74 years,All,577,613.4708415288926,622.1479359150843
2012,NHS Greater Glasgow & Clyde,75plus years,All,1419,1676.5122873345933,1751.058275150304
2012,NHS Greater Glasgow & Clyde,All,All,2791,245.81645235159417,294.9074671369761
2012,NHS Highland,0-44 years,All,28,17.278191220210545,16.98556223212464
2012,NHS Highland,45-64 years,All,150,155.12694555044212,155.0005966570964
2012,NHS Highland,65-74 years,All,193,553.4684981790026,562.8038937166355
2012,NHS Highland,75plus years,All,512,1825.962910128388,1805.604186505834
2012,NHS Highland,All,All,883,274.5134614188895,271.8461473452496
2012,NHS Lanarkshire,0-44 years,All,80,21.86240349798456,22.006253089115596
2012,NHS Lanarkshire,45-64 years,All,349,192.0875346748272,195.8819428325137
2012,NHS Lanarkshire,65-74 years,All,375,641.9254339415934,656.0441955336207
2012,NHS Lanarkshire,75plus years,All,806,1767.9703437232665,1850.1232472577858
2012,NHS Lanarkshire,All,All,1610,247.07651698842884,299.1878243029695
2012,NHS Lothian,0-44 years,All,53,10.646076217870945,10.964016257764241
2012,NHS Lothian,45-64 years,All,335,156.67896713483276,159.05366268330744
2012,NHS Lothian,65-74 years,All,348,525.4813137032842,535.6922745061697
2012,NHS Lothian,75plus years,All,917,1561.2230999727594,1568.7158601551812
2012,NHS Lothian,All,All,1653,197.58310323806793,245.50190562738328
2012,NHS Orkney,0-44 years,All,-1,-1,16.341563146103653
2012,NHS Orkney,45-64 years,All,-1,-1,124.99563787514322
2012,NHS Orkney,65-74 years,All,-1,-1,357.31545179698156
2012,NHS Orkney,75plus years,All,-1,-1,1483.3552983864138
2012,NHS Orkney,All,All,44,205.4154995331466,212.96838742926923
2012,NHS Shetland,0-44 years,All,0,0,0
2012,NHS Shetland,45-64 years,All,-1,-1,104.1191148911884
2012,NHS Shetland,65-74 years,All,-1,-1,381.8954436806648
2012,NHS Shetland,75plus years,All,-1,-1,1404.2703633717267
2012,NHS Shetland,All,All,39,167.81411359724612,194.07491973609012
2012,NHS Tayside,0-44 years,All,38,17.339326047774406,19.372650808282774
2012,NHS Tayside,45-64 years,All,217,191.4187925620126,191.6857741933812
2012,NHS Tayside,65-74 years,All,209,515.425781153666,523.8037214638155
2012,NHS Tayside,75plus years,All,589,1584.0998332526492,1640.2865053739322
2012,NHS Tayside,All,All,1053,256.672760511883,263.8831378350732
2012,NHS Western Isles,0-44 years,All,-1,-1,16.52133393177366
2012,NHS Western Isles,45-64 years,All,-1,-1,97.42425463975742
2012,NHS Western Isles,65-74 years,All,-1,-1,371.15434573298825
2012,NHS Western Isles,75plus years,All,-1,-1,1218.3006613579375
2012,NHS Western Isles,All,All,57,205.8504875406284,183.35721362687164
2013,Scotland,0-44 years,All,502,17.127453157950942,17.616565038869634
2013,Scotland,45-64 years,All,2638,181.07038819624242,184.0999769071702
2013,Scotland,65-74 years,All,2659,524.1598460834871,538.3461580941724
2013,Scotland,75plus years,All,6829,1631.9634463129669,1670.2406429964522
2013,Scotland,All,All,12628,237.65432098765433,265.1474434709585
2013,NHS Ayrshire & Arran,0-44 years,All,37,19.41380793972275,20.044116756304266
2013,NHS Ayrshire & Arran,45-64 years,All,197,182.32131123265864,183.71865528549347
2013,NHS Ayrshire & Arran,65-74 years,All,256,613.2617861249521,628.7842562632857
2013,NHS Ayrshire & Arran,75plus years,All,539,1641.3410883400834,1692.9587532045375
2013,NHS Ayrshire & Arran,All,All,1029,275.7086972831038,277.8979013951134
2013,NHS Borders,0-44 years,All,11,20.35604574558644,21.0039745780094
2013,NHS Borders,45-64 years,All,73,210.1021729745287,209.53604093154286
2013,NHS Borders,65-74 years,All,55,396.73952246988387,411.53460340507263
2013,NHS Borders,75plus years,All,166,1499.0066823189452,1540.105108456233
2013,NHS Borders,All,All,305,268.20260288427716,248.68979023757754
2013,NHS Dumfries & Galloway,0-44 years,All,9,12.644711700573227,13.721795540058746
2013,NHS Dumfries & Galloway,45-64 years,All,51,112.5355811028487,111.80076909461324
2013,NHS Dumfries & Galloway,65-74 years,All,88,466.49703138252755,476.26115836589264
2013,NHS Dumfries & Galloway,75plus years,All,258,1666.5590078160326,1729.4566510182594
2013,NHS Dumfries & Galloway,All,All,406,269.1593741713073,242.6954936217663
2013,NHS Fife,0-44 years,All,33,16.74565881481331,17.341390163115484
2013,NHS Fife,45-64 years,All,177,173.54472453451774,175.37627210886978
2013,NHS Fife,65-74 years,All,204,543.7245129134573,556.1336449578279
2013,NHS Fife,75plus years,All,505,1704.12364176284,1693.7428092159003
2013,NHS Fife,All,All,919,250.94890909587394,266.6699483469358
2013,NHS Forth Valley,0-44 years,All,25,15.188704464264017,14.937272422423215
2013,NHS Forth Valley,45-64 years,All,171,205.9198959562631,210.0837659917511
2013,NHS Forth Valley,65-74 years,All,187,643.8063760930937,663.7265107050733
2013,NHS Forth Valley,75plus years,All,387,1727.2159243059893,1794.7907068480272
2013,NHS Forth Valley,All,All,770,257.44759102611255,294.9607723362777
2013,NHS Grampian,0-44 years,All,35,10.804036387994554,10.902626097333735
2013,NHS Grampian,45-64 years,All,210,135.11861484117128,136.25606978092532
2013,NHS Grampian,65-74 years,All,231,448.90979050876444,467.56428334278786
2013,NHS Grampian,75plus years,All,649,1524.547803617571,1533.0290192950956
2013,NHS Grampian,All,All,1125,196.19811649808162,229.06213807205677
2013,NHS Greater Glasgow & Clyde,0-44 years,All,127,19.417594481122123,20.445628554284667
2013,NHS Greater Glasgow & Clyde,45-64 years,All,674,223.973840918758,231.0494940443551
2013,NHS Greater Glasgow & Clyde,65-74 years,All,569,587.8585007025374,603.3619821816767
2013,NHS Greater Glasgow & Clyde,75plus years,All,1484,1734.576992308951,1804.5600671588256
2013,NHS Greater Glasgow & Clyde,All,All,2854,250.9408082158056,298.0321695144382
2013,NHS Highland,0-44 years,All,28,17.65870763486838,18.371332414271244
2013,NHS Highland,45-64 years,All,149,155.18408581992395,153.1117980028643
2013,NHS Highland,65-74 years,All,162,441.8021162866805,449.7405936928086
2013,NHS Highland,75plus years,All,439,1537.3839957975836,1558.6902302647584
2013,NHS Highland,All,All,778,243.27704815509696,238.00002903603865
2013,NHS Lanarkshire,0-44 years,All,75,20.69901969442727,20.436317512967868
2013,NHS Lanarkshire,45-64 years,All,357,195.54893379271815,200.9759219373362
2013,NHS Lanarkshire,65-74 years,All,348,573.3585962599884,592.5499067950306
2013,NHS Lanarkshire,75plus years,All,757,1623.5576716853259,1677.5676592715593
2013,NHS Lanarkshire,All,All,1537,235.65668026126153,277.4930603183153
2013,NHS Lothian,0-44 years,All,77,15.41439704684175,15.852499578979343
2013,NHS Lothian,45-64 years,All,351,163.38576262981255,168.45365622256313
2013,NHS Lothian,65-74 years,All,316,452.69612056615665,465.1079387601182
2013,NHS Lothian,75plus years,All,946,1587.941048108235,1609.717283374986
2013,NHS Lothian,All,All,1690,200.2986702064617,246.91145774518924
2013,NHS Orkney,0-44 years,All,0,0,0
2013,NHS Orkney,45-64 years,All,-1,-1,121.31910341958871
2013,NHS Orkney,65-74 years,All,-1,-1,517.2206180678792
2013,NHS Orkney,75plus years,All,-1,-1,1798.678365091753
2013,NHS Orkney,All,All,56,260.1021830004645,248.3387801615761
2013,NHS Shetland,0-44 years,All,-1,-1,35.02883668312283
2013,NHS Shetland,45-64 years,All,-1,-1,57.02230094520219
2013,NHS Shetland,65-74 years,All,-1,-1,496.1864774677225
2013,NHS Shetland,75plus years,All,-1,-1,1692.3989586940506
2013,NHS Shetland,All,All,45,193.8819474364498,238.44196797594034
2013,NHS Tayside,0-44 years,All,41,18.74705648350945,20.845723924080136
2013,NHS Tayside,45-64 years,All,208,184.60173064122478,184.97409031601424
2013,NHS Tayside,65-74 years,All,197,462.6150666917152,469.2184187566108
2013,NHS Tayside,75plus years,All,595,1574.9073583906827,1600.853386272324
2013,NHS Tayside,All,All,1041,252.82945548161462,253.61956358670034
2013,NHS Western Isles,0-44 years,All,0,0,0
2013,NHS Western Isles,45-64 years,All,-1,-1,94.17064173806722
2013,NHS Western Isles,65-74 years,All,-1,-1,680.3693585583293
2013,NHS Western Isles,75plus years,All,-1,-1,1471.9578385610666
2013,NHS Western Isles,All,All,73,264.8766328011611,228.87020817970838
2014,Scotland,0-44 years,All,452,15.496338818534445,15.974672893307238
2014,Scotland,45-64 years,All,2614,178.55386397665546,182.03711388311922
2014,Scotland,65-74 years,All,2728,522.3031885767238,538.7923222004645
2014,Scotland,75plus years,All,6790,1599.1672083580627,1638.5100591282724
2014,Scotland,All,All,12584,236.1994857067778,260.90525769400574
2014,NHS Ayrshire & Arran,0-44 years,All,36,19.181994501161576,19.92274711475984
2014,NHS Ayrshire & Arran,45-64 years,All,211,195.1571431214044,196.09028098813366
2014,NHS Ayrshire & Arran,65-74 years,All,231,536.9720356121713,553.6854318509143
2014,NHS Ayrshire & Arran,75plus years,All,519,1552.6370897777247,1627.3501529574407
2014,NHS Ayrshire & Arran,All,All,997,267.8379540081668,267.3206920143414
2014,NHS Borders,0-44 years,All,7,13.11328000599464,12.234431426105433
2014,NHS Borders,45-64 years,All,64,183.98206174897948,183.65509992426192
2014,NHS Borders,65-74 years,All,61,422.6132742136622,434.1098706216159
2014,NHS Borders,75plus years,All,177,1569.2880574519018,1677.4311628531757
2014,NHS Borders,All,All,309,271.3382507903056,251.82553552208182
2014,NHS Dumfries & Galloway,0-44 years,All,12,17.127197990408767,18.10614661192786
2014,NHS Dumfries & Galloway,45-64 years,All,76,168.25326544166484,166.7586254033369
2014,NHS Dumfries & Galloway,65-74 years,All,90,463.96535725332507,480.61145228348306
2014,NHS Dumfries & Galloway,75plus years,All,251,1604.0388548057258,1593.5367029522658
2014,NHS Dumfries & Galloway,All,All,429,285.46712802768167,247.85086065779498
2014,NHS Fife,0-44 years,All,34,17.38303518019561,17.900521606183574
2014,NHS Fife,45-64 years,All,171,167.17176654609446,170.26162324241594
2014,NHS Fife,65-74 years,All,197,504.9469421233403,522.3469189381252
2014,NHS Fife,75plus years,All,526,1753.15801753158,1789.9079640317154
2014,NHS Fife,All,All,928,252.929953665849,270.7237550779369
2014,NHS Forth Valley,0-44 years,All,23,14.09866614358572,15.173793471661801
2014,NHS Forth Valley,45-64 years,All,153,182.70838309051828,186.1261311661993
2014,NHS Forth Valley,65-74 years,All,138,460.27616569941966,473.22107717827504
2014,NHS Forth Valley,75plus years,All,387,1696.4755391899,1723.2134899247399
2014,NHS Forth Valley,All,All,701,233.9239830480195,262.2947004306857
2014,NHS Grampian,0-44 years,All,38,11.631501779925864,11.994956926884745
2014,NHS Grampian,45-64 years,All,183,117.36788096459723,118.73978190376238
2014,NHS Grampian,65-74 years,All,214,401.4934053770098,414.3360495158819
2014,NHS Grampian,75plus years,All,663,1531.8853974121996,1582.145159165585
2014,NHS Grampian,All,All,1098,189.5718232044199,223.841668469085
2014,NHS Greater Glasgow & Clyde,0-44 years,All,112,17.22329696962241,17.779821015856342
2014,NHS Greater Glasgow & Clyde,45-64 years,All,668,220.33333663173659,228.25939812333445
2014,NHS Greater Glasgow & Clyde,65-74 years,All,652,663.0463522281204,684.3327415453803
2014,NHS Greater Glasgow & Clyde,75plus years,All,1401,1626.667595527535,1648.7165362684818
2014,NHS Greater Glasgow & Clyde,All,All,2833,248.96302024746907,290.32926997767436
2014,NHS Highland,0-44 years,All,32,20.27022746995889,20.885369143625947
2014,NHS Highland,45-64 years,All,164,170.95442605178667,169.8235639022705
2014,NHS Highland,65-74 years,All,162,425.9234915209675,437.6391392103516
2014,NHS Highland,75plus years,All,490,1681.1912440815206,1721.7150372592719
2014,NHS Highland,All,All,848,264.19091532182694,257.1878067420811
2014,NHS Lanarkshire,0-44 years,All,62,17.28820554003335,17.366888493553958
2014,NHS Lanarkshire,45-64 years,All,392,212.94510687997393,219.12522257371862
2014,NHS Lanarkshire,65-74 years,All,374,600.8128644636862,617.6320348622949
2014,NHS Lanarkshire,75plus years,All,742,1557.8416964098258,1654.6036003100628
2014,NHS Lanarkshire,All,All,1570,240.57984339324844,281.2119914570012
2014,NHS Lothian,0-44 years,All,66,13.195988419520464,13.657998652601657
2014,NHS Lothian,45-64 years,All,316,145.70470819865636,150.0387649150423
2014,NHS Lothian,65-74 years,All,352,487.82515902823013,509.63119058756985
2014,NHS Lothian,75plus years,All,929,1534.6747282518916,1546.7812505864451
2014,NHS Lothian,All,All,1663,195.71152850350703,239.85717953936597
2014,NHS Orkney,0-44 years,All,-1,-1,9.420757967269594
2014,NHS Orkney,45-64 years,All,-1,-1,166.8759756676643
2014,NHS Orkney,65-74 years,All,-1,-1,652.7080227971512
2014,NHS Orkney,75plus years,All,-1,-1,1742.3584888736666
2014,NHS Orkney,All,All,62,287.569573283859,274.6559492465875
2014,NHS Shetland,0-44 years,All,-1,-1,16.50618144686311
2014,NHS Shetland,45-64 years,All,-1,-1,77.89997769430134
2014,NHS Shetland,65-74 years,All,-1,-1,514.7226903436666
2014,NHS Shetland,75plus years,All,-1,-1,1370.5326366239044
2014,NHS Shetland,All,All,42,181.0344827586207,206.95065185253233
2014,NHS Tayside,0-44 years,All,26,11.957156588163334,13.120318067056083
2014,NHS Tayside,45-64 years,All,191,169.67974059432328,171.0809519982259
2014,NHS Tayside,65-74 years,All,210,478.14207650273227,486.217428245044
2014,NHS Tayside,75plus years,All,611,1598.1376857083073,1603.5476039046873
2014,NHS Tayside,All,All,1038,251.84394409937886,247.79353835289163
2014,NHS Western Isles,0-44 years,All,-1,-1,6.6272816784064235
2014,NHS Western Isles,45-64 years,All,-1,-1,109.39331879374497
2014,NHS Western Isles,65-74 years,All,-1,-1,527.5211610019112
2014,NHS Western Isles,75plus years,All,-1,-1,1381.9095162225083
2014,NHS Western Isles,All,All,66,240.87591240875912,212.32953995190832
2015,Scotland,0-44 years,All,465,15.999317362459202,16.82522108470229
2015,Scotland,45-64 years,All,2773,188.28389381684656,191.6742607859648
2015,Scotland,65-74 years,All,2724,508.95719826909715,525.6478603997167
2015,Scotland,75plus years,All,6965,1607.6613778108106,1635.7645289227628
2015,Scotland,All,All,12927,241.73460991846807,262.2911314390388
2015,NHS Ayrshire & Arran,0-44 years,All,33,17.841406119061652,18.910628857838123
2015,NHS Ayrshire & Arran,45-64 years,All,230,212.7757990656367,213.6936739782969
2015,NHS Ayrshire & Arran,65-74 years,All,244,553.853138122801,568.8668529972773
2015,NHS Ayrshire & Arran,75plus years,All,574,1686.8957004731535,1756.0050069785161
2015,NHS Ayrshire & Arran,All,All,1081,291.2647518456647,284.61203338026183
2015,NHS Borders,0-44 years,All,7,13.267124066563058,15.04786727732284
2015,NHS Borders,45-64 years,All,64,183.129220556255,183.0350453326563
2015,NHS Borders,65-74 years,All,63,426.77144018425685,452.3827190357941
2015,NHS Borders,75plus years,All,206,1780.7745504840939,1770.0464407048735
2015,NHS Borders,All,All,340,298.1410031567871,263.43450050510523
2015,NHS Dumfries & Galloway,0-44 years,All,8,11.5920188949908,12.33286288619447
2015,NHS Dumfries & Galloway,45-64 years,All,68,150.56906248616093,148.5513258715553
2015,NHS Dumfries & Galloway,65-74 years,All,104,522.9809916524188,545.2215275671527
2015,NHS Dumfries & Galloway,75plus years,All,263,1654.1920875526764,1716.8847664942411
2015,NHS Dumfries & Galloway,All,All,443,295.41210989597226,257.7937366935399
2015,NHS Fife,0-44 years,All,30,15.511411228193541,16.86461284118713
2015,NHS Fife,45-64 years,All,198,192.66885284186557,195.8330222822482
2015,NHS Fife,65-74 years,All,176,437.0716201450283,452.2951261590801
2015,NHS Fife,75plus years,All,504,1635.8856178389433,1655.6735427143058
2015,NHS Fife,All,All,908,247.24302246426137,257.50424893002776
